Location ID,Date,Mean temperature (°C),Max. temperature (°C),Min. temperature (°C),Perceived mean temperature (°C),Perceived max. temperature (°C),Perceived min. temperature (°C),Max. wind speed (km/h),Max. wind gusts (km/h),Shortwave radiation sum (MJ/m2),Dominant wind direction (°),Reference evapotranspiration (mm),Daylight duration (s),Sunshine duration (s),Precipitation sum (mm),Snowfall sum (mm),Precipitation hours (h),Rain sum (mm)
0,2012-06-04,13.9,17.1,10.3,11.2,13.4,8.9,27.3,57.6,12.16,279,2.4,57524.34,20196.38,1.1,0.0,7.0,1.1
0,2012-06-05,12.7,16.7,7.2,10.8,15.0,5.6,15.9,30.2,18.14,149,2.99,57603.74,33088.2,2.3,0.0,7.0,2.3
0,2012-06-06,16.5,20.2,13.3,14.4,17.5,11.3,22.7,50.0,17.33,223,3.35,57678.72,35363.64,2.8,0.0,8.0,2.8
0,2012-06-07,17.3,20.5,13.8,15.8,19.4,11.2,29.1,59.8,14.96,199,3.0,57749.2,30577.67,7.9,0.0,11.0,7.9
0,2012-06-08,15.8,19.0,12.8,12.3,15.7,10.0,29.1,63.0,20.98,232,4.18,57815.08,51493.71,0.4,0.0,3.0,0.4
0,2012-06-09,14.2,17.6,10.5,11.4,14.1,7.5,21.6,42.5,19.18,238,3.56,57876.32,43514.43,0.0,0.0,0.0,0.0
0,2012-06-10,14.5,18.5,10.6,13.3,16.2,9.3,16.5,38.5,13.22,170,2.35,57932.83,20823.39,5.0,0.0,10.0,5.0
0,2012-06-11,15.3,18.7,13.0,13.6,16.9,10.9,22.0,46.4,17.48,241,2.94,57984.56,32820.88,5.2,0.0,11.0,5.2
0,2012-06-12,13.5,16.4,11.1,11.8,14.8,9.5,20.5,39.2,10.98,275,1.89,58031.43,12712.92,2.4,0.0,8.0,2.4
0,2012-06-13,13.3,17.0,11.0,12.0,16.0,9.1,15.4,31.3,14.87,340,2.54,58073.39,32168.1,3.3,0.0,10.0,3.3
0,2012-06-14,15.3,20.0,8.6,13.9,18.2,7.2,14.8,33.8,19.21,118,3.54,58110.36,41083.36,0.0,0.0,0.0,0.0
0,2012-06-15,16.7,20.3,14.8,15.3,17.0,13.4,26.7,54.0,11.84,212,2.6,58142.3,14820.66,4.3,0.0,12.0,4.3
0,2012-06-16,16.3,18.6,13.8,14.7,16.7,10.9,20.6,46.8,11.25,211,2.3,58169.15,26518.78,5.7,0.0,13.0,5.7
0,2012-06-17,16.3,20.9,10.7,14.8,20.0,8.5,17.4,29.9,26.95,198,4.66,58190.86,52987.43,0.0,0.0,0.0,0.0
0,2012-06-18,16.4,19.2,13.5,15.5,17.9,12.2,17.6,37.4,19.17,325,3.28,58207.37,41309.77,9.8,0.0,4.0,9.8
0,2012-06-19,16.3,20.5,12.4,15.4,19.4,11.1,13.5,28.4,15.91,44,2.94,58218.64,23910.27,5.3,0.0,8.0,5.3
0,2012-06-20,18.5,23.2,12.8,18.6,23.9,11.8,13.0,25.9,23.57,42,4.22,58224.63,41614.84,0.3,0.0,1.0,0.3
0,2012-06-21,18.6,24.0,14.5,17.8,25.5,10.9,23.0,54.0,18.1,198,3.58,58225.29,38538.54,7.9,0.0,10.0,7.9
0,2012-06-22,16.5,20.1,13.1,13.2,16.5,9.7,28.8,55.8,20.1,229,4.24,58220.61,48681.08,0.0,0.0,0.0,0.0
0,2012-06-23,16.2,20.2,11.8,14.7,18.1,10.4,11.8,26.6,19.36,231,3.61,58210.52,45627.68,0.3,0.0,2.0,0.3
0,2012-06-24,14.7,17.1,12.4,12.8,15.1,10.1,27.9,56.9,6.07,233,1.41,58195.0,5760.56,6.2,0.0,11.0,6.2
0,2012-06-25,15.8,20.4,10.6,15.2,20.2,9.5,12.7,27.7,21.69,278,3.63,58173.84,35394.93,0.0,0.0,0.0,0.0
0,2012-06-26,17.5,20.5,14.6,18.5,21.8,14.5,9.7,20.2,5.93,244,1.31,58147.09,1006.13,3.9,0.0,10.0,3.9
0,2012-06-27,21.2,25.8,16.8,22.6,27.4,18.4,13.9,20.5,19.01,136,3.76,58114.86,39948.34,0.0,0.0,0.0,0.0
0,2012-06-28,23.7,30.3,17.9,25.1,32.5,17.7,21.3,43.9,22.33,179,4.74,58077.24,51989.84,0.5,0.0,2.0,0.5
0,2012-06-29,18.3,20.1,16.4,17.4,20.6,15.5,17.7,38.9,12.73,224,2.79,58034.34,27930.29,5.7,0.0,8.0,5.7
0,2012-06-30,17.8,22.5,13.2,16.8,20.8,12.1,20.3,41.0,19.8,225,3.76,57986.27,52396.93,0.0,0.0,0.0,0.0
0,2012-07-01,16.3,19.8,12.9,14.8,17.6,12.0,19.9,41.8,23.51,260,3.97,57933.12,46451.86,0.1,0.0,1.0,0.1
0,2012-07-02,17.1,21.9,10.2,15.7,19.8,8.5,13.8,30.6,21.36,198,4.16,57875.04,47379.73,0.0,0.0,0.0,0.0
0,2012-07-03,18.7,22.7,13.3,18.4,22.9,12.7,14.3,31.7,16.25,197,3.23,57812.11,30729.17,0.0,0.0,0.0,0.0
0,2012-07-04,20.8,25.6,16.5,21.5,27.1,16.2,15.1,41.4,22.72,181,4.38,57744.45,49277.83,3.7,0.0,4.0,3.7
0,2012-07-05,19.0,23.1,15.9,19.9,24.8,15.9,11.2,25.6,19.02,247,3.51,57672.19,34016.61,2.8,0.0,8.0,2.8
0,2012-07-06,17.2,21.2,14.1,16.2,20.3,13.0,19.0,48.6,20.85,199,3.54,57595.43,45931.87,3.2,0.0,4.0,3.2
0,2012-07-07,17.7,22.8,13.5,17.2,23.0,12.0,19.8,48.6,15.12,183,2.8,57514.3,42629.51,6.6,0.0,10.0,6.6
0,2012-07-08,17.5,20.3,14.9,16.1,18.8,14.0,27.4,56.2,16.02,232,3.01,57428.91,37272.79,5.7,0.0,10.0,5.7
0,2012-07-09,17.9,21.8,13.3,17.7,21.3,12.7,13.1,31.0,22.4,239,3.91,57339.4,50656.93,0.4,0.0,2.0,0.4
0,2012-07-10,17.5,20.1,13.3,16.1,19.5,12.5,20.6,41.8,19.13,236,3.67,57245.86,43364.16,0.0,0.0,0.0,0.0
0,2012-07-11,16.2,19.5,14.0,14.3,17.5,12.4,20.1,52.6,18.84,248,3.54,57148.44,42833.41,3.0,0.0,9.0,3.0
0,2012-07-12,14.8,17.1,12.6,13.0,15.5,10.3,23.4,45.0,6.53,235,1.59,57047.24,12186.08,9.6,0.0,12.0,9.6
0,2012-07-13,15.8,19.5,13.5,14.4,17.4,11.1,25.0,48.6,11.39,220,2.16,56942.38,11187.35,12.9,0.0,19.0,12.9
0,2012-07-14,15.9,20.1,13.2,14.0,18.3,10.7,25.2,57.2,19.27,241,3.24,56833.81,37451.89,8.1,0.0,7.0,8.1
0,2012-07-15,15.0,18.1,11.7,13.2,16.5,10.1,19.8,45.0,19.67,270,3.18,56720.54,50615.2,0.2,0.0,2.0,0.2
0,2012-07-16,16.1,20.0,10.4,13.9,17.7,8.5,23.7,44.6,17.37,243,3.54,56602.6,39280.15,0.0,0.0,0.0,0.0
0,2012-07-17,19.1,23.6,15.9,18.1,22.7,13.8,21.7,41.8,18.27,277,3.8,56480.2,43431.05,0.0,0.0,0.0,0.0
0,2012-07-18,19.7,23.9,15.4,19.2,22.8,15.3,21.7,43.6,26.19,240,4.95,56353.55,48876.66,0.0,0.0,0.0,0.0
0,2012-07-19,17.5,20.1,14.9,15.8,17.9,12.8,21.6,42.1,15.45,270,3.31,56222.87,34078.6,0.5,0.0,5.0,0.5
0,2012-07-20,15.9,19.4,12.3,15.1,17.9,11.2,11.5,29.5,15.03,293,2.83,56088.35,25743.02,0.0,0.0,0.0,0.0
0,2012-07-21,15.4,19.4,9.2,14.4,18.8,7.7,11.3,28.4,20.12,336,3.45,55950.19,50520.44,0.9,0.0,6.0,0.9
0,2012-07-22,17.2,22.2,11.0,16.6,22.3,9.9,10.2,23.4,27.25,48,4.73,55808.61,50449.14,0.0,0.0,0.0,0.0
0,2012-07-23,18.8,24.7,11.5,17.7,23.9,10.2,15.4,31.7,27.94,69,5.4,55663.79,50523.02,0.0,0.0,0.0,0.0
0,2012-07-24,20.7,27.8,12.0,20.9,29.1,11.0,9.4,25.2,27.73,72,5.42,55515.92,50512.87,0.0,0.0,0.0,0.0
0,2012-07-25,23.3,29.8,15.0,24.1,31.9,15.5,12.1,20.2,27.17,48,5.66,55365.2,50450.21,0.0,0.0,0.0,0.0
0,2012-07-26,24.4,30.8,16.1,25.0,31.9,16.4,10.6,22.7,26.92,58,5.96,55211.8,50400.0,0.0,0.0,0.0,0.0
0,2012-07-27,23.7,29.7,19.8,25.6,33.3,20.5,12.0,31.3,18.13,206,3.98,55055.92,32832.52,22.1,0.0,11.0,22.1
0,2012-07-28,19.7,23.3,15.2,19.5,23.7,13.6,16.9,39.2,18.06,284,3.67,54897.74,43200.0,0.5,0.0,3.0,0.5
0,2012-07-29,15.9,19.6,11.7,14.1,16.9,10.0,21.2,48.6,17.88,244,3.32,54737.41,41319.44,5.4,0.0,7.0,5.4
0,2012-07-30,15.7,19.3,11.1,14.6,17.5,10.0,12.7,30.6,15.32,224,2.83,54575.11,44989.06,0.4,0.0,2.0,0.4
0,2012-07-31,17.8,23.5,11.0,17.4,23.1,10.3,13.2,34.9,24.13,207,4.28,54411.02,48149.72,0.0,0.0,0.0,0.0
0,2012-08-01,20.7,27.7,13.1,20.7,28.4,12.5,17.7,41.0,18.7,191,4.14,54245.28,49924.41,1.3,0.0,1.0,1.3
0,2012-08-02,19.8,23.5,16.5,18.7,21.9,16.2,17.1,39.6,19.65,236,4.23,54078.06,49816.68,0.0,0.0,0.0,0.0
0,2012-08-03,19.2,23.4,14.4,18.0,21.3,13.7,19.4,43.6,18.36,219,4.0,53909.26,49884.75,0.2,0.0,2.0,0.2
0,2012-08-04,19.0,23.5,13.9,18.2,21.5,13.1,16.5,40.0,19.46,216,3.93,53737.54,43172.68,0.1,0.0,1.0,0.1
0,2012-08-05,18.0,22.8,14.4,17.4,21.4,14.1,16.2,41.4,14.47,208,2.94,53562.85,28596.89,2.7,0.0,5.0,2.7
0,2012-08-06,17.5,21.5,14.0,15.5,18.4,12.0,22.6,46.4,17.03,237,3.67,53385.38,45733.45,0.0,0.0,0.0,0.0
0,2012-08-07,18.1,22.0,13.1,16.9,20.4,11.9,12.8,32.0,17.89,252,3.47,53205.35,33964.04,0.0,0.0,0.0,0.0
0,2012-08-08,20.2,25.6,14.4,20.5,26.2,13.9,7.7,15.1,23.76,91,4.37,53022.95,49063.36,0.0,0.0,0.0,0.0
0,2012-08-09,20.5,25.3,14.7,20.9,26.8,15.3,13.5,27.0,18.36,30,3.92,52838.36,41922.46,0.0,0.0,0.0,0.0
0,2012-08-10,20.1,25.7,13.4,18.9,24.8,12.6,14.3,34.6,25.4,54,5.35,52651.79,48717.5,0.0,0.0,0.0,0.0
0,2012-08-11,20.3,27.0,13.0,18.9,25.4,11.9,17.0,37.4,25.46,83,5.56,52463.39,48541.53,0.0,0.0,0.0,0.0
0,2012-08-12,20.7,27.1,13.7,20.7,27.3,13.0,18.0,34.6,21.27,245,4.5,52273.36,47049.52,0.0,0.0,0.0,0.0
0,2012-08-13,21.1,25.8,16.0,21.4,25.4,16.7,13.0,30.2,15.61,221,3.57,52081.87,32920.41,0.0,0.0,0.0,0.0
0,2012-08-14,20.9,24.4,15.4,21.6,25.5,16.0,13.9,23.8,10.86,122,2.6,51889.07,21897.99,0.2,0.0,1.0,0.2
0,2012-08-15,23.0,28.6,17.7,21.7,28.0,15.7,25.2,55.1,14.91,194,4.79,51695.14,37884.05,0.2,0.0,1.0,0.2
0,2012-08-16,20.8,26.3,14.8,19.5,24.9,13.3,14.9,29.5,21.64,201,4.92,51500.23,47637.36,0.0,0.0,0.0,0.0
0,2012-08-17,24.5,31.5,17.1,23.4,31.2,15.6,15.1,32.4,23.16,145,6.22,51304.49,47452.7,0.0,0.0,0.0,0.0
0,2012-08-18,28.3,36.8,19.2,28.3,37.6,18.5,15.6,32.8,23.15,147,6.74,51108.09,47254.27,0.0,0.0,0.0,0.0
0,2012-08-19,28.3,37.2,18.7,29.9,38.9,19.9,14.7,37.8,22.3,242,5.94,50911.16,45679.73,0.0,0.0,0.0,0.0
0,2012-08-20,23.8,28.4,19.0,25.1,29.5,20.6,11.7,28.1,16.52,349,3.55,50713.86,41942.32,1.6,0.0,7.0,1.6
0,2012-08-21,23.4,29.0,18.5,24.2,31.6,16.8,18.5,35.3,19.05,337,4.46,50516.3,44135.38,0.5,0.0,3.0,0.5
0,2012-08-22,19.5,24.4,15.0,18.5,23.7,14.5,14.4,28.4,22.33,313,4.44,50318.66,45719.02,0.0,0.0,0.0,0.0
0,2012-08-23,19.0,24.4,12.9,18.5,24.0,12.3,13.4,23.4,19.09,33,3.76,50120.78,44251.28,1.5,0.0,5.0,1.5
0,2012-08-24,19.7,24.5,15.6,19.1,22.2,16.1,19.2,41.4,16.19,227,3.61,49921.27,37213.36,1.5,0.0,4.0,1.5
0,2012-08-25,19.8,23.7,16.5,16.7,19.1,12.8,30.5,62.3,17.52,234,4.84,49720.02,44423.48,0.0,0.0,0.0,0.0
0,2012-08-26,18.4,22.1,15.5,16.2,19.2,13.0,24.8,45.4,13.31,266,3.49,49517.2,34482.9,0.0,0.0,0.0,0.0
0,2012-08-27,21.0,26.4,15.7,19.2,23.7,14.6,19.1,38.2,21.59,160,5.22,49312.96,43243.22,0.0,0.0,0.0,0.0
0,2012-08-28,21.0,25.3,17.7,19.6,24.0,15.5,17.4,36.0,17.07,236,4.28,49107.46,36000.0,0.2,0.0,1.0,0.2
0,2012-08-29,20.8,26.0,15.8,19.1,23.7,14.7,24.7,49.7,21.05,234,5.13,48900.83,43606.8,0.0,0.0,0.0,0.0
0,2012-08-30,17.9,22.1,14.2,15.7,18.9,12.0,24.2,50.8,15.99,268,3.73,48693.21,43715.99,0.3,0.0,1.0,0.3
0,2012-08-31,14.7,18.3,11.9,11.0,14.2,8.5,22.7,46.4,13.98,333,3.46,48484.77,31133.4,0.0,0.0,0.0,0.0
0,2012-09-01,15.2,21.0,7.6,13.1,18.4,5.5,13.3,29.2,21.4,349,3.92,48275.61,43206.36,0.0,0.0,0.0,0.0
0,2012-09-02,17.6,22.7,12.5,16.9,21.0,11.8,13.0,26.3,11.32,331,2.6,48065.88,22920.56,0.5,0.0,3.0,0.5
0,2012-09-03,18.4,22.3,15.9,18.2,21.2,15.8,14.4,30.2,6.33,8,1.78,47855.71,8268.78,0.0,0.0,0.0,0.0
0,2012-09-04,19.5,25.6,13.9,18.8,24.6,13.3,15.7,35.3,19.63,9,4.03,47645.24,42945.09,0.0,0.0,0.0,0.0
0,2012-09-05,18.7,24.3,14.3,17.4,22.9,12.7,19.4,42.1,17.24,13,3.74,47434.59,42830.42,0.0,0.0,0.0,0.0
0,2012-09-06,16.5,22.4,11.0,14.7,20.5,9.0,15.5,31.7,19.6,32,3.78,47223.87,42120.39,0.0,0.0,0.0,0.0
0,2012-09-07,17.4,25.0,9.6,16.0,24.0,7.7,9.8,17.6,20.42,39,3.93,47013.22,42596.33,0.0,0.0,0.0,0.0
0,2012-09-08,19.9,28.3,11.1,17.7,25.6,9.3,11.2,23.0,19.83,77,4.56,46802.75,42541.36,0.0,0.0,0.0,0.0
0,2012-09-09,21.7,30.1,12.5,19.9,28.3,10.3,15.0,34.9,19.68,203,5.08,46592.6,42413.92,0.0,0.0,0.0,0.0
0,2012-09-10,21.4,26.8,16.4,21.1,25.3,17.1,19.9,38.2,16.61,222,3.85,46382.86,42187.69,0.1,0.0,1.0,0.1
0,2012-09-11,16.9,19.3,13.1,16.2,19.6,11.0,18.4,45.0,5.02,266,1.38,46173.67,4233.57,6.8,0.0,9.0,6.8
0,2012-09-12,14.5,17.7,12.2,12.2,14.5,10.4,14.5,34.2,10.3,274,2.42,45964.88,23770.2,1.4,0.0,4.0,1.4
0,2012-09-13,14.5,18.0,10.7,12.0,14.7,8.8,22.0,42.8,10.56,327,2.3,45755.09,28473.83,4.6,0.0,5.0,4.6
0,2012-09-14,14.2,18.6,8.7,12.3,16.5,6.4,19.8,38.9,7.77,264,1.84,45544.17,15600.26,0.0,0.0,0.0,0.0
0,2012-09-15,16.4,20.6,12.5,15.6,20.3,11.4,10.5,20.5,15.35,271,2.61,45332.24,39671.5,0.0,0.0,0.0,0.0
0,2012-09-16,16.6,22.8,9.8,15.9,22.7,8.4,8.7,21.2,17.24,190,3.02,45119.45,41182.34,0.0,0.0,0.0,0.0
0,2012-09-17,16.8,22.5,11.9,16.5,22.0,11.5,9.1,22.3,14.89,338,2.64,44905.93,36926.14,0.0,0.0,0.0,0.0
0,2012-09-18,15.4,19.3,12.0,13.6,16.8,9.7,16.2,34.6,10.63,314,2.52,44691.79,21871.34,0.0,0.0,0.0,0.0
0,2012-09-19,12.8,17.1,8.8,9.9,13.2,6.4,14.6,35.3,15.25,320,2.89,44477.16,39880.4,0.0,0.0,0.0,0.0
0,2012-09-20,12.4,17.2,7.4,10.2,14.9,5.0,8.2,18.0,15.19,136,2.58,44262.18,37590.38,0.0,0.0,0.0,0.0
0,2012-09-21,12.5,18.7,7.3,10.8,17.2,4.8,11.5,40.3,11.22,190,2.09,44046.96,24618.42,6.7,0.0,9.0,6.7
0,2012-09-22,13.4,17.6,8.3,11.3,15.1,6.7,14.8,29.5,13.94,33,2.51,43831.64,39106.11,0.2,0.0,1.0,0.2
0,2012-09-23,17.2,24.8,12.1,15.9,25.1,8.9,18.9,39.2,9.1,117,2.36,43616.32,19369.16,1.2,0.0,5.0,1.2
0,2012-09-24,16.9,19.4,13.4,13.6,18.9,9.6,38.7,73.4,8.68,217,2.51,43401.14,24223.68,7.7,0.0,13.0,7.7
0,2012-09-25,14.0,17.6,12.5,11.0,14.1,9.6,27.3,62.6,9.61,202,1.89,43186.21,17866.02,4.7,0.0,13.0,4.7
0,2012-09-26,14.2,18.0,12.1,11.2,14.1,9.2,23.5,51.5,10.57,193,2.29,42971.67,34402.76,0.4,0.0,3.0,0.4
0,2012-09-27,13.0,15.8,9.6,10.6,13.0,8.2,25.2,47.9,7.33,239,1.33,42757.64,27175.59,4.6,0.0,7.0,4.6
0,2012-09-28,13.2,18.7,8.0,11.4,16.1,6.6,13.5,32.4,12.32,226,2.25,42544.23,36494.54,0.0,0.0,0.0,0.0
0,2012-09-29,13.0,17.9,8.2,11.0,15.4,6.3,12.7,32.8,11.06,310,2.09,42331.57,38090.35,0.0,0.0,0.0,0.0
0,2012-09-30,10.9,16.6,5.7,9.2,15.2,3.8,8.3,14.4,15.14,299,2.14,42119.8,38403.63,0.0,0.0,0.0,0.0
0,2012-10-01,12.3,18.6,5.4,9.9,15.8,2.8,15.5,34.2,14.52,214,2.5,41909.04,38225.89,0.0,0.0,0.0,0.0
0,2012-10-02,15.3,18.8,12.6,12.8,16.1,10.4,22.8,41.0,9.7,219,2.4,41699.14,23290.68,1.1,0.0,4.0,1.1
0,2012-10-03,14.8,18.1,13.1,11.9,14.8,10.1,31.1,59.4,6.3,218,1.67,41488.59,17069.76,4.3,0.0,11.0,4.3
0,2012-10-04,14.4,17.3,12.5,11.7,15.0,9.6,26.9,71.3,9.57,234,1.98,41277.25,27250.7,8.3,0.0,10.0,8.3
0,2012-10-05,17.4,20.7,14.5,15.3,18.6,12.3,32.8,60.5,5.85,222,1.92,41065.27,10438.43,0.1,0.0,1.0,0.1
0,2012-10-06,15.7,18.6,14.0,14.3,17.4,11.9,20.4,39.6,4.56,219,1.22,40852.78,1792.92,6.9,0.0,9.0,6.9
0,2012-10-07,13.2,15.9,10.2,11.3,14.5,7.8,15.5,32.8,10.74,44,1.82,40639.92,28949.57,0.6,0.0,4.0,0.6
0,2012-10-08,13.4,16.7,10.4,12.5,17.2,8.0,14.1,27.7,1.0,186,0.41,40426.84,0.0,11.3,0.0,19.0,11.3
0,2012-10-09,14.6,16.3,12.7,14.2,16.1,12.2,15.9,29.5,2.91,350,0.66,40213.66,0.0,2.4,0.0,8.0,2.4
0,2012-10-10,12.7,14.2,11.4,12.0,13.5,10.4,9.7,18.7,2.49,57,0.58,40000.55,0.0,0.2,0.0,1.0,0.2
0,2012-10-11,14.7,17.0,12.8,14.2,17.2,12.0,16.5,31.7,2.62,174,0.5,39787.65,620.91,7.6,0.0,11.0,7.6
0,2012-10-12,13.3,15.3,10.7,10.0,13.4,6.9,23.8,51.1,9.13,257,2.17,39575.11,28511.16,0.5,0.0,2.0,0.5
0,2012-10-13,10.4,12.5,6.9,7.4,10.1,4.1,21.9,49.7,4.06,218,0.82,39363.06,6981.82,6.9,0.0,9.0,6.9
0,2012-10-14,7.1,9.1,4.1,4.4,6.4,1.9,18.1,31.0,1.58,16,0.36,39151.67,0.0,13.9,0.0,13.0,13.9
0,2012-10-15,9.2,13.6,4.7,5.6,10.1,1.4,22.1,42.5,10.26,227,1.65,38941.09,34337.9,0.5,0.0,3.0,0.5
0,2012-10-16,11.3,14.7,8.4,8.2,12.0,5.5,26.3,50.8,6.97,205,1.47,38731.48,26935.46,2.3,0.0,4.0,2.3
0,2012-10-17,13.3,15.0,9.2,11.2,13.4,6.2,21.5,43.2,3.35,175,0.84,38522.99,0.0,5.9,0.0,11.0,5.9
0,2012-10-18,15.8,19.8,13.8,15.6,20.5,12.7,16.3,55.4,4.96,174,1.02,38315.8,18863.52,6.0,0.0,14.0,6.0
0,2012-10-19,16.9,21.1,13.5,16.3,21.1,12.6,15.3,47.2,6.34,158,1.48,38110.07,20994.13,5.0,0.0,12.0,5.0
0,2012-10-20,14.5,15.9,13.8,14.5,16.4,13.7,11.2,30.2,1.92,4,0.42,37905.96,1075.71,9.6,0.0,17.0,9.6
0,2012-10-21,17.0,22.3,13.2,17.5,23.7,12.5,11.7,27.4,7.96,67,1.39,37703.67,26572.21,1.0,0.0,6.0,1.0
0,2012-10-22,16.4,21.2,12.1,17.0,22.4,12.0,7.9,16.6,9.79,267,1.54,37503.05,32764.56,0.0,0.0,0.0,0.0
0,2012-10-23,14.1,17.6,10.3,13.8,17.2,8.8,9.7,23.0,5.64,9,0.9,37302.41,17235.42,0.0,0.0,0.0,0.0
0,2012-10-24,11.1,16.2,7.5,9.4,14.8,5.4,11.1,25.6,9.45,86,1.32,37101.62,32578.86,0.0,0.0,0.0,0.0
0,2012-10-25,11.7,16.9,7.0,10.1,15.5,4.7,12.6,26.3,9.79,78,1.35,36900.85,32400.0,0.0,0.0,0.0,0.0
0,2012-10-26,9.8,12.0,4.9,6.2,10.2,-0.4,26.8,50.8,2.47,40,0.82,36700.26,0.0,0.2,0.0,1.0,0.2
0,2012-10-27,4.6,7.8,2.8,-0.7,1.8,-2.8,28.1,57.6,8.2,357,1.4,36500.03,32215.16,1.0,0.0,5.0,1.0
0,2012-10-28,5.2,9.1,1.2,1.8,6.0,-2.5,14.8,29.9,9.15,327,1.11,36300.35,32112.38,0.1,0.0,1.0,0.1
0,2012-10-29,7.7,10.9,4.6,4.5,7.7,1.2,16.3,28.4,5.89,217,0.96,36101.4,16107.19,1.3,0.0,4.0,1.3
0,2012-10-30,8.2,10.5,5.9,5.3,8.8,2.2,17.5,28.8,2.44,226,0.63,35903.37,4454.23,0.1,0.0,1.0,0.1
0,2012-10-31,7.0,11.3,1.6,3.8,7.9,-1.8,20.2,35.6,8.42,178,1.14,35706.45,31707.16,0.0,0.0,0.0,0.0
0,2012-11-01,9.4,11.9,6.6,4.7,6.7,1.5,29.6,65.9,6.72,215,1.51,35510.84,24998.04,3.6,0.0,6.0,3.6
0,2012-11-02,7.0,9.2,5.3,2.9,5.6,0.9,26.9,46.8,2.34,217,0.66,35316.74,4506.05,5.0,0.0,6.0,5.0
0,2012-11-03,8.8,11.4,6.2,5.7,8.6,3.3,28.9,61.6,3.55,220,0.68,35124.36,18101.59,6.0,0.0,10.0,6.0
0,2012-11-04,7.7,11.0,3.3,3.9,6.8,-0.2,28.3,69.1,4.19,208,0.87,34933.92,16148.51,1.6,0.0,3.0,1.6
0,2012-11-05,7.7,11.0,4.0,4.7,7.6,1.2,21.4,41.8,6.25,251,0.92,34745.63,29983.09,0.2,0.0,1.0,0.2
0,2012-11-06,6.1,10.3,1.4,3.1,7.5,-1.8,14.5,26.6,6.07,309,0.87,34559.71,22539.71,0.0,0.0,0.0,0.0
0,2012-11-07,9.5,12.3,7.7,6.8,9.5,4.3,15.7,29.9,4.55,243,0.95,34376.41,14782.76,0.0,0.0,0.0,0.0
0,2012-11-08,7.8,11.0,5.6,5.9,9.2,3.7,8.4,17.6,4.96,238,0.71,34195.94,18014.97,0.0,0.0,0.0,0.0
0,2012-11-09,7.6,10.5,3.7,5.2,8.4,1.2,14.1,25.2,3.48,160,0.55,34018.55,10780.29,4.5,0.0,9.0,4.5
0,2012-11-10,10.1,12.7,6.0,7.8,10.4,3.4,22.0,51.8,2.62,209,0.44,33844.48,1750.79,1.7,0.0,7.0,1.7
0,2012-11-11,6.1,9.6,3.3,3.9,7.7,0.8,9.5,19.1,3.73,226,0.52,33673.68,3820.93,0.0,0.0,0.0,0.0
0,2012-11-12,6.3,10.9,1.8,3.5,7.7,-1.2,12.1,30.6,6.37,208,0.78,33504.39,29261.27,0.0,0.0,0.0,0.0
0,2012-11-13,8.1,10.1,5.1,6.0,8.5,2.8,11.8,21.6,2.31,158,0.42,33336.5,170.73,0.0,0.0,0.0,0.0
0,2012-11-14,4.8,8.0,2.0,2.1,5.5,-1.1,10.2,23.0,5.93,83,0.6,33170.2,27097.73,0.0,0.0,0.0,0.0
0,2012-11-15,4.4,6.2,3.2,2.3,4.6,0.8,5.5,14.0,3.52,66,0.4,33005.7,5128.53,0.0,0.0,0.0,0.0
0,2012-11-16,5.3,7.6,3.3,2.9,5.3,0.8,11.4,21.6,3.14,145,0.34,32843.19,0.0,0.0,0.0,0.0,0.0
0,2012-11-17,8.9,11.5,6.0,7.2,10.4,3.3,11.7,23.8,2.76,192,0.4,32682.89,3608.14,2.7,0.0,12.0,2.7
0,2012-11-18,8.8,9.6,8.1,6.7,8.5,5.7,17.0,29.9,0.89,20,0.25,32525.03,0.0,3.9,0.0,9.0,3.9
0,2012-11-19,9.6,11.1,8.0,8.1,9.8,6.2,10.6,24.5,1.69,168,0.31,32369.81,0.0,0.0,0.0,0.0,0.0
0,2012-11-20,9.5,12.2,7.7,7.1,9.8,4.9,16.3,35.6,3.48,169,0.5,32217.46,9998.17,0.0,0.0,0.0,0.0
0,2012-11-21,8.4,12.0,5.9,5.2,8.6,2.8,22.5,46.4,2.64,196,0.53,32068.22,12237.6,2.2,0.0,5.0,2.2
0,2012-11-22,6.5,9.3,3.5,3.1,5.7,0.3,20.2,39.6,3.98,181,0.52,31922.32,18620.48,0.0,0.0,0.0,0.0
0,2012-11-23,8.9,10.2,6.7,5.4,7.6,2.6,21.0,39.2,0.88,196,0.57,31780.0,0.0,5.2,0.0,10.0,5.2
0,2012-11-24,9.5,14.3,6.5,6.8,8.7,4.0,37.2,70.9,1.43,162,0.62,31641.49,0.0,0.0,0.0,0.0,0.0
0,2012-11-25,10.7,13.2,8.5,6.2,7.5,4.7,36.9,72.4,5.0,216,1.58,31507.05,22440.92,0.1,0.0,1.0,0.1
0,2012-11-26,9.7,11.9,7.0,5.8,7.6,3.1,25.2,55.1,4.56,202,1.16,31376.93,26373.51,0.1,0.0,1.0,0.1
0,2012-11-27,6.7,8.3,4.0,3.8,5.6,2.0,17.3,33.1,2.44,211,0.52,31251.39,9581.76,0.5,0.0,3.0,0.5
0,2012-11-28,5.2,8.2,1.7,1.3,3.6,-1.0,23.7,46.4,4.05,355,0.63,31130.67,23698.18,0.0,0.0,0.0,0.0
0,2012-11-29,4.7,6.9,1.1,0.3,2.4,-2.1,23.9,45.4,3.04,339,0.67,31015.03,13830.15,0.0,0.0,0.0,0.0
